chr	promoter_start	promoter_end	strand	ensembl_gene_id
12	25253714	25254914	-	ENSG00000258449
12	25347896	25349096	-	ENSG00000118307
12	25347150	25348350	+	ENSG00000205707
12	25403670	25404870	-	ENSG00000133703
12	25557162	25558362	-	ENSG00000201439
12	25562179	25563379	-	ENSG00000241846
12	25801313	25802513	-	ENSG00000152936
12	26110962	26112162	+	ENSG00000123094
12	26112498	26113698	-	ENSG00000246695
12	26273924	26275124	+	ENSG00000123096
12	26277860	26279060	-	ENSG00000123095
12	26279350	26280550	-	ENSG00000256894
12	26472453	26473653	-	ENSG00000255750
12	26470886	26472086	+	ENSG00000255968
12	26488589	26489789	-	ENSG00000256234
12	26775302	26776502	+	ENSG00000234428
12	26985931	26987131	-	ENSG00000123104
12	27091059	27092259	-	ENSG00000064102
12	27090316	27091516	+	ENSG00000111790
12	27123519	27124719	+	ENSG00000247903
12	27167167	27168367	-	ENSG00000064115
12	27174479	27175679	+	ENSG00000152944
12	27235247	27236447	-	ENSG00000214700
12	27395901	27397101	+	ENSG00000211455
12	27484787	27485987	+	ENSG00000029153
12	27599358	27600558	-	ENSG00000245311
12	27618743	27619943	+	ENSG00000165935
12	27675364	27676564	+	ENSG00000110841
12	27848428	27849628	+	ENSG00000174236
12	27862706	27863906	+	ENSG00000061794
12	27863503	27864703	-	ENSG00000256377
12	27924009	27925209	-	ENSG00000205693
12	27931953	27933153	+	ENSG00000087448
12	27933800	27935000	-	ENSG00000256747
12	27953441	27954641	-	ENSG00000256512
12	28110450	28111650	+	ENSG00000257042
12	28125438	28126638	-	ENSG00000087494
12	28285182	28286382	+	ENSG00000123106
12	28343099	28344299	-	ENSG00000247934
12	28472196	28473396	-	ENSG00000252237
12	29273615	29274815	-	ENSG00000222481
12	29301036	29302236	+	ENSG00000064763
12	29301408	29302608	-	ENSG00000257258
12	29470581	29471781	-	ENSG00000257176
12	29533922	29535122	-	ENSG00000087502
12	29650419	29651619	-	ENSG00000187950
12	29937492	29938692	-	ENSG00000133687
12	29671664	29672864	+	ENSG00000257456
12	30848720	30849920	-	ENSG00000133704
12	30907685	30908885	-	ENSG00000110888
12	30907008	30908208	+	ENSG00000246331
12	31078362	31079562	+	ENSG00000110900
12	31455651	31456851	+	ENSG00000238661
12	31479792	31480992	-	ENSG00000139146
12	31476250	31477450	+	ENSG00000177340
12	31518222	31519422	+	ENSG00000207477
12	31548324	31549524	+	ENSG00000200388
12	31602104	31603304	+	ENSG00000239033
12	31743831	31745031	-	ENSG00000170456
12	31746940	31748140	-	ENSG00000252390
12	31741857	31743057	+	ENSG00000255867
12	31799094	31800294	+	ENSG00000139160
12	31881908	31883108	-	ENSG00000151743
12	31944975	31946175	-	ENSG00000188375
12	31955824	31957024	-	ENSG00000252421
12	31963022	31964222	+	ENSG00000252204
12	32068441	32069641	-	ENSG00000252584
12	32111304	32112504	+	ENSG00000174718
12	32258769	32259969	+	ENSG00000151746
12	32260262	32261462	-	ENSG00000257530
12	32551463	32552663	+	ENSG00000139132
12	32548881	32550081	-	ENSG00000207176
12	32630205	32631405	-	ENSG00000253063
12	32831134	32832334	+	ENSG00000087470
12	32908636	32909836	-	ENSG00000139131
12	33049574	33050774	-	ENSG00000057294
12	33194555	33195755	-	ENSG00000238911
12	33515390	33516590	-	ENSG00000251863
12	33592554	33593754	-	ENSG00000110975
12	39301032	39302232	-	ENSG00000139117
12	39299253	39300453	+	ENSG00000257718
12	39836992	39838192	-	ENSG00000139116
12	39836718	39837918	-	ENSG00000252974
12	40013353	40014553	-	ENSG00000173208
12	40018969	40020169	+	ENSG00000180116
12	40200776	40201976	-	ENSG00000223082
12	40213485	40214685	-	ENSG00000199571
12	40499691	40500891	-	ENSG00000151229
12	40589546	40590746	+	ENSG00000188906
12	40786197	40787397	+	ENSG00000205592
12	40837449	40838649	-	ENSG00000258167
12	40947869	40949069	-	ENSG00000207492
12	41085244	41086444	+	ENSG00000018236
12	41581250	41582450	+	ENSG00000165966
12	41867112	41868312	-	ENSG00000257228
12	42472563	42473763	+	ENSG00000222884
12	42538481	42539681	-	ENSG00000151233
12	42631951	42633151	-	ENSG00000015153
12	42631249	42632449	+	ENSG00000134283
12	42635017	42636217	+	ENSG00000241710
12	42719720	42720920	-	ENSG00000139168
12	42740816	42742016	-	ENSG00000252917
12	42791352	42792552	+	ENSG00000199886
12	42852168	42853368	+	ENSG00000257225
12	42883621	42884821	-	ENSG00000258068
12	42983957	42985157	-	ENSG00000139174
12	43685183	43686383	-	ENSG00000215993
12	43945524	43946724	-	ENSG00000173157
12	44152420	44153620	-	ENSG00000129317
12	44151747	44152947	+	ENSG00000198001
12	44199978	44201178	-	ENSG00000151239
12	44228770	44229970	+	ENSG00000139173
12	44657565	44658765	-	ENSG00000257947
12	45315431	45316631	-	ENSG00000184613
12	45444682	45445882	-	ENSG00000185610
12	45443684	45444884	+	ENSG00000257319
12	45609624	45610824	-	ENSG00000134297
12	45608770	45609970	+	ENSG00000177119
12	45948242	45949442	-	ENSG00000239178
12	46122448	46123648	+	ENSG00000189079
12	46121358	46122558	-	ENSG00000273015
12	46385703	46386903	-	ENSG00000139218
12	46398268	46399468	-	ENSG00000239397
12	46663600	46664800	-	ENSG00000111371
12	46766450	46767650	-	ENSG00000134294
12	46776462	46777662	+	ENSG00000257261
12	46764246	46765446	+	ENSG00000258096
12	47225991	47227191	-	ENSG00000139209
12	47473534	47474734	-	ENSG00000139211
12	47472386	47473586	+	ENSG00000179715
12	47672604	47673804	-	ENSG00000257925
12	47739880	47741080	-	ENSG00000199566
12	47746537	47747737	+	ENSG00000257924
12	47735672	47736872	-	ENSG00000258116
12	48099644	48100844	-	ENSG00000005175
12	48098868	48100068	+	ENSG00000257433
12	48119150	48120350	-	ENSG00000111405
12	48164623	48165823	-	ENSG00000079337
12	48146699	48147899	+	ENSG00000211584
12	48226715	48227915	-	ENSG00000061273
12	48219637	48220837	+	ENSG00000257488
12	48336631	48337831	-	ENSG00000111424
12	48275432	48276632	+	ENSG00000205537
12	48356352	48357552	+	ENSG00000134291
12	48398069	48399269	-	ENSG00000139219
12	48404087	48405287	+	ENSG00000257985
12	48404810	48406010	-	ENSG00000258203
12	48418965	48420165	-	ENSG00000257955
12	48474102	48475302	+	ENSG00000222635
12	48499891	48501091	-	ENSG00000079387
12	48497922	48499122	+	ENSG00000152556
12	48574796	48575996	-	ENSG00000177981
12	48576366	48577566	+	ENSG00000177875
12	48596970	48598170	-	ENSG00000172640
12	48721763	48722963	+	ENSG00000187166
12	48744997	48746197	-	ENSG00000167528
12	48743728	48744928	+	ENSG00000257735
12	48865448	48866648	+	ENSG00000139223
12	48875286	48876486	+	ENSG00000177627
12	48900137	48901337	+	ENSG00000197376
12	48894544	48895744	-	ENSG00000258121
12	48963649	48964849	-	ENSG00000167531
12	49048101	49049301	-	ENSG00000221491
12	49050365	49051565	-	ENSG00000206612
12	49075821	49077021	-	ENSG00000139620
12	49120218	49121418	+	ENSG00000257987
12	49182620	49183820	-	ENSG00000174233
12	49181930	49183130	+	ENSG00000257660
12	49206577	49207777	+	ENSG00000167535
12	49246425	49247625	-	ENSG00000174243
12	49259481	49260681	-	ENSG00000172602
12	49285811	49287011	-	ENSG00000199394
12	49320057	49321257	-	ENSG00000134285
12	49296893	49298093	+	ENSG00000139537
12	49297396	49298596	-	ENSG00000239617
12	49321616	49322816	-	ENSG00000201678
12	49333246	49334446	-	ENSG00000255863
12	49351134	49352334	-	ENSG00000134287
12	49354419	49355619	-	ENSG00000238395
12	49350948	49352148	-	ENSG00000272822
12	49371398	49372598	+	ENSG00000125084
12	49365346	49366546	-	ENSG00000169884
12	49368326	49369526	+	ENSG00000200303
12	49387933	49389133	+	ENSG00000258283
12	49392892	49394092	-	ENSG00000181418
12	49391150	49392350	+	ENSG00000257913
12	49412780	49413980	-	ENSG00000181929
12	49453357	49454557	-	ENSG00000167548
12	49463608	49464808	-	ENSG00000167550
12	49488402	49489602	-	ENSG00000139549
12	49482991	49484191	+	ENSG00000257346
12	49504483	49505683	-	ENSG00000139636
12	49582907	49584107	-	ENSG00000167552
12	49581519	49582719	+	ENSG00000167553
12	49658339	49659539	-	ENSG00000258101
12	49666889	49668089	-	ENSG00000258232
12	49686035	49687235	+	ENSG00000135406
12	49716019	49717219	+	ENSG00000135451
12	49718159	49719359	-	ENSG00000258334
12	49730771	49731971	-	ENSG00000186897
12	49739700	49740900	+	ENSG00000178401
12	49759367	49760567	+	ENSG00000123352
12	49931940	49933140	+	ENSG00000135519
12	49961001	49962201	+	ENSG00000110844
12	49961736	49962936	-	ENSG00000187778
12	49971088	49972288	-	ENSG00000257964
12	49999222	50000422	-	ENSG00000135436
12	49985887	49987087	+	ENSG00000199237
12	49987931	49989131	+	ENSG00000257243
12	49986874	49988074	+	ENSG00000258284
12	50100508	50101708	+	ENSG00000139644
12	50101748	50102948	-	ENSG00000161791
12	50102020	50103220	+	ENSG00000257570
12	50222333	50223533	-	ENSG00000167566
12	50221325	50222525	+	ENSG00000258057
12	50236712	50237912	-	ENSG00000186666
12	50297800	50299000	-	ENSG00000135472
12	50343524	50344724	+	ENSG00000167580
12	50349708	50350908	-	ENSG00000257378
12	50354653	50355853	+	ENSG00000161798
12	50356507	50357707	-	ENSG00000257588
12	50359977	50361177	+	ENSG00000086159
12	50426719	50427919	-	ENSG00000161800
12	50450331	50451531	+	ENSG00000110881
12	50477755	50478955	+	ENSG00000066117
12	50496602	50497802	+	ENSG00000167588
12	50504762	50505962	+	ENSG00000178449
12	50504980	50506180	+	ENSG00000272368
12	50561088	50562288	-	ENSG00000139624
12	50677129	50678329	-	ENSG00000050405
12	50584946	50586146	-	ENSG00000257298
12	50612387	50613587	+	ENSG00000257256
12	50611926	50613126	-	ENSG00000257531
12	50627795	50628995	-	ENSG00000221604
12	50649927	50651127	-	ENSG00000212496
12	50785166	50786366	+	ENSG00000161813
12	50790205	50791405	-	ENSG00000185958
12	50897768	50898968	+	ENSG00000066084
12	51026056	51027256	+	ENSG00000207136
12	51049756	51050956	+	ENSG00000200183
12	51156493	51157693	+	ENSG00000123268
12	51149675	51150875	+	ENSG00000271018
12	51235703	51236903	+	ENSG00000186452
12	51235412	51236612	-	ENSG00000243075
12	51316255	51317455	+	ENSG00000185432
12	51346705	51347905	+	ENSG00000214511
12	51342967	51344167	-	ENSG00000271596
12	51422149	51423349	-	ENSG00000110911
12	51407824	51409024	-	ENSG00000272028
12	51430282	51431482	+	ENSG00000199903
12	51440745	51441945	+	ENSG00000050426
12	51477247	51478447	-	ENSG00000110925
12	51566726	51567926	-	ENSG00000135457
12	51555684	51556884	+	ENSG00000199824
12	51550560	51551760	-	ENSG00000200953
12	51611277	51612477	-	ENSG00000184271
12	51618860	51620060	+	ENSG00000269339
12	51631076	51632276	+	ENSG00000183283
12	51664474	51665674	-	ENSG00000170545
12	51718252	51719452	-	ENSG00000110934
12	51740263	51741463	-	ENSG00000139610
12	51784101	51785301	+	ENSG00000050438
12	51786451	51787651	-	ENSG00000139629
12	51983050	51984250	+	ENSG00000196876
12	52280744	52281944	+	ENSG00000167612
12	52299692	52300892	+	ENSG00000139567
12	52293349	52294549	+	ENSG00000258021
12	52344451	52345651	+	ENSG00000135503
12	52380441	52381641	+	ENSG00000206992
12	52399724	52400924	+	ENSG00000161835
12	52415616	52416816	+	ENSG00000123358
12	52462030	52463230	+	ENSG00000123395
12	52472480	52473680	+	ENSG00000257542
12	52475668	52476868	-	ENSG00000257663
12	52585584	52586784	-	ENSG00000167767
12	52604439	52605639	-	ENSG00000257137
12	52625304	52626504	+	ENSG00000135480
12	52623172	52624372	-	ENSG00000257649
12	52652451	52653651	-	ENSG00000135477
12	52642084	52643284	+	ENSG00000170442
12	52641032	52642232	-	ENSG00000257671
12	52685118	52686318	-	ENSG00000205426
12	52714982	52716182	-	ENSG00000170523
12	52708128	52709328	+	ENSG00000267873
12	52761065	52762265	-	ENSG00000135443
12	52779236	52780436	-	ENSG00000161849
12	52773244	52774444	+	ENSG00000258253
12	52799939	52801139	-	ENSG00000161850
12	52800364	52801564	+	ENSG00000257500
12	52828109	52829309	-	ENSG00000170454
12	52845710	52846910	-	ENSG00000185479
12	52867369	52868569	-	ENSG00000170465
12	52886841	52888041	-	ENSG00000205420
12	52914271	52915471	-	ENSG00000186081
12	52946731	52947931	-	ENSG00000139648
12	52967409	52968609	-	ENSG00000170484
12	52995122	52996322	-	ENSG00000170486
12	52994251	52995451	+	ENSG00000257495
12	53012143	53013343	-	ENSG00000186049
12	53045748	53046948	-	ENSG00000172867
12	53073991	53075191	-	ENSG00000167768
12	53097047	53098247	-	ENSG00000189182
12	53085389	53086589	+	ENSG00000257700
12	53170929	53172129	-	ENSG00000185069
12	53189701	53190901	-	ENSG00000186442
12	53208135	53209335	-	ENSG00000170477
12	53242676	53243876	-	ENSG00000170423
12	53227879	53229079	-	ENSG00000185640
12	53230187	53231387	+	ENSG00000257389
12	53341655	53342855	+	ENSG00000111057
12	53343538	53344738	-	ENSG00000170421
12	53346486	53347686	-	ENSG00000225410
12	53344492	53345692	+	ENSG00000265039
12	53398942	53400142	+	ENSG00000063046
12	53404888	53406088	+	ENSG00000257475
12	53439753	53440953	+	ENSG00000111077
12	53448022	53449222	-	ENSG00000257337
12	53473004	53474204	-	ENSG00000167778
12	53490220	53491420	+	ENSG00000167779
12	53496302	53497502	+	ENSG00000167780
12	53532235	53533435	-	ENSG00000238669
12	53574935	53576135	-	ENSG00000139631
12	53573484	53574684	+	ENSG00000139651
12	53600891	53602091	-	ENSG00000139626
12	53626564	53627764	-	ENSG00000172819
12	53644035	53645235	+	ENSG00000182544
12	53661083	53662283	+	ENSG00000135476
12	53688075	53689275	+	ENSG00000123349
12	53692470	53693670	+	ENSG00000139637
12	53693898	53695098	-	ENSG00000257605
12	53718448	53719648	-	ENSG00000094914
12	53738899	53740099	-	ENSG00000170374
12	53772960	53774160	+	ENSG00000185591
12	53816639	53817839	+	ENSG00000135409
12	53834525	53835725	+	ENSG00000197111
12	53834389	53835589	+	ENSG00000205352
12	53893647	53894847	-	ENSG00000139625
12	53893705	53894905	+	ENSG00000139546
12	53901222	53902422	-	ENSG00000139574
12	54019563	54020763	-	ENSG00000267281
12	53894520	53895720	-	ENSG00000270175
12	54019999	54021199	-	ENSG00000170653
12	54070992	54072192	-	ENSG00000135390
12	54121329	54122529	-	ENSG00000012822
12	54184089	54185289	+	ENSG00000223213
12	54331535	54332735	+	ENSG00000123364
12	54333227	54334427	-	ENSG00000249641
12	54347618	54348818	+	ENSG00000123407
12	54349318	54350518	+	ENSG00000271090
12	54365910	54367110	+	ENSG00000123388
12	54368540	54369740	-	ENSG00000228630
12	54377849	54379049	+	ENSG00000180818
12	54383408	54384608	+	ENSG00000197757
12	54379103	54380303	-	ENSG00000251151
12	54378629	54379829	+	ENSG00000273049
12	54384522	54385722	+	ENSG00000207924
12	54387679	54388879	+	ENSG00000180806
12	54390369	54391569	-	ENSG00000250133
12	54393594	54394794	-	ENSG00000250451
12	54401832	54403032	+	ENSG00000037965
12	54409715	54410915	+	ENSG00000198353
12	54412694	54413894	+	ENSG00000260597
12	54409894	54411094	+	ENSG00000273046
12	54425637	54426837	+	ENSG00000172789
12	54426734	54427934	+	ENSG00000207571
12	54582578	54583778	-	ENSG00000123415
12	54555923	54557123	+	ENSG00000248576
12	54558036	54559236	-	ENSG00000257534
12	54655399	54656599	+	ENSG00000257596
12	54673686	54674886	-	ENSG00000094916
12	54672977	54674177	+	ENSG00000135486
12	54669415	54670615	+	ENSG00000258344
12	54693986	54695186	+	ENSG00000111481
12	54694705	54695905	-	ENSG00000123405
12	54711471	54712671	-	ENSG00000207381
12	54730000	54731200	+	ENSG00000199122
12	54758071	54759271	-	ENSG00000139572
12	54784882	54786082	-	ENSG00000161642
12	54813044	54814244	-	ENSG00000161638
12	54746445	54747645	+	ENSG00000258137
12	54867186	54868386	-	ENSG00000170627
12	54890495	54891695	+	ENSG00000123338
12	54937689	54938889	-	ENSG00000257824
12	54942134	54943334	+	ENSG00000123360
12	54982243	54983443	-	ENSG00000135447
12	55028479	55029679	-	ENSG00000135413
12	55042077	55043277	-	ENSG00000161634
12	55223303	55224503	+	ENSG00000172551
12	55378330	55379530	-	ENSG00000135426
12	55412729	55413929	+	ENSG00000123307
12	55522465	55523665	+	ENSG00000170605
12	55613809	55615009	+	ENSG00000179919
12	55639982	55641182	+	ENSG00000197706
12	55688816	55690016	-	ENSG00000188324
12	55713346	55714546	+	ENSG00000205330
12	55724485	55725685	+	ENSG00000205329
12	55757895	55759095	+	ENSG00000187857
12	55793214	55794414	+	ENSG00000205328
12	55819038	55820238	+	ENSG00000185821
12	55844998	55846198	+	ENSG00000179695
12	55863722	55864922	-	ENSG00000184954
12	55885147	55886347	+	ENSG00000205327
12	55979055	55980255	-	ENSG00000258763
12	55943983	55945183	+	ENSG00000179626
12	55967199	55968399	+	ENSG00000179615
12	56029644	56030844	+	ENSG00000175398
12	56074330	56075530	+	ENSG00000170439
12	56109627	56110827	-	ENSG00000135424
12	56108820	56110020	+	ENSG00000135441
12	56113151	56114351	+	ENSG00000135437
12	56123291	56124491	-	ENSG00000135404
12	56136064	56137264	+	ENSG00000135414
12	56126232	56127432	-	ENSG00000257384
12	56121888	56123088	+	ENSG00000258056
12	56211340	56212540	-	ENSG00000205323
12	56156212	56157412	-	ENSG00000257509
12	56210703	56211903	+	ENSG00000123353
12	56224408	56225608	-	ENSG00000135392
12	56222529	56223729	+	ENSG00000182796
12	56221130	56222330	-	ENSG00000257390
12	56236550	56237750	-	ENSG00000123342
12	56320103	56321303	+	ENSG00000065357
12	56326202	56327402	-	ENSG00000170473
12	56366697	56367897	+	ENSG00000111540
12	56359553	56360753	+	ENSG00000123374
12	56366901	56368101	-	ENSG00000185664
12	56361058	56362258	-	ENSG00000258554
12	56389964	56391164	+	ENSG00000139531
12	56384991	56386191	+	ENSG00000255990
12	56400443	56401643	+	ENSG00000123411
12	56434637	56435837	+	ENSG00000197728
12	56435390	56436590	-	ENSG00000257449
12	56472641	56473841	+	ENSG00000065361
12	56494115	56495315	+	ENSG00000257411
12	56497103	56498303	+	ENSG00000170515
12	56509370	56510570	+	ENSG00000229117
12	56507489	56508689	-	ENSG00000257553
12	56510943	56512143	+	ENSG00000135482
12	56511034	56512234	+	ENSG00000139641
12	56513523	56514723	-	ENSG00000258345
12	56523203	56524403	-	ENSG00000258317
12	56550945	56552145	+	ENSG00000092841
12	56545040	56546240	+	ENSG00000196465
12	56551804	56553004	-	ENSG00000257809
12	56583151	56584351	-	ENSG00000139613
12	56583868	56585068	-	ENSG00000258199
12	56614799	56615999	+	ENSG00000139579
12	56615517	56616717	-	ENSG00000181852
12	56622833	56624033	+	ENSG00000139540
12	56659642	56660842	+	ENSG00000135469
12	56651975	56653175	-	ENSG00000139645
12	56693976	56695176	-	ENSG00000062485
12	56663688	56664888	-	ENSG00000258260
12	56692926	56694126	+	ENSG00000257303
12	56701652	56702852	+	ENSG00000257740
12	56709643	56710843	-	ENSG00000144785
12	56709920	56711120	-	ENSG00000257727
12	56731663	56732863	+	ENSG00000110944
12	56727637	56728837	-	ENSG00000135473
12	56746034	56747234	-	ENSG00000252206
12	56753739	56754939	-	ENSG00000170581
12	56756407	56757607	-	ENSG00000175336
12	56842987	56844187	-	ENSG00000111602
12	56881998	56883198	-	ENSG00000135423
12	56862750	56863950	-	ENSG00000135517
12	56861301	56862501	+	ENSG00000176422
12	56914713	56915913	+	ENSG00000076067
12	56981302	56982502	+	ENSG00000201579
12	57030400	57031600	-	ENSG00000076108
12	57039598	57040798	-	ENSG00000110955
12	57038685	57039885	-	ENSG00000207031
12	57081959	57083159	-	ENSG00000110958
12	57125212	57126412	-	ENSG00000196531
12	57254159	57255359	+	ENSG00000212383
12	57327989	57329189	-	ENSG00000170426
12	57352958	57354158	-	ENSG00000139547
12	57387230	57388430	+	ENSG00000166856
12	57389043	57390243	+	ENSG00000258442
12	57389745	57390945	+	ENSG00000268162
12	57400030	57401230	-	ENSG00000166860
12	57422467	57423667	-	ENSG00000166863
