chr	start	end	is_functional	is_functional_Nut1h	is_functional_Nut10h	in_promoter	in_active_promoter	in_enhancer
2	88803938	88804160	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	168763102	168763324	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	188192081	188192303	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	15682946	15683168	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
4	34959208	34959430	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	139937011	139937233	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
6	33933870	33934092	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	47637810	47638032	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	95179369	95179591	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	130186686	130186908	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
10	123714989	123715211	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	12598894	12599116	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	41332620	41332842	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	115912962	115913184	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	74003908	74004130	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	81844667	81844889	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	43204938	43205160	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
18	61029149	61029371	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	161408921	161409143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	235736010	235736232	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	176934174	176934396	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	86866023	86866245	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	146429009	146429231	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	3715673	3715895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	110386648	110386870	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	99592029	99592251	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	22960703	22960925	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	99271794	99272016	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	109584812	109585034	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
8	126044213	126044435	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	92998056	92998278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	124863531	124863753	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
11	4475354	4475576	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	60028283	60028505	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	65666594	65666816	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
13	44716222	44716444	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
14	72030708	72030930	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	53960173	53960395	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	75803756	75803978	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	32947151	32947373	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
17	72754716	72754938	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
22	40737544	40737766	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	16243031	16243253	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	109756948	109757170	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2	8140191	8140413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	73121225	73121447	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
3	46671622	46671844	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	87481636	87481858	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	144681990	144682212	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	4019627	4019849	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	44728417	44728639	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	86793129	86793351	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
11	10921063	10921285	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
12	48162272	48162494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	80352558	80352780	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	125073664	125073886	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
18	8520966	8521188	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	10687673	10687895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	25346935	25347157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	39843220	39843442	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	8412013	8412235	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	15059665	15059887	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
1	47105302	47105524	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	128800493	128800715	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	141075264	141075486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	13343226	13343448	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	184500207	184500429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	4182133	4182355	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	154089985	154090207	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	100826582	100826804	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	77629658	77629880	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	90960646	90960868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	115406792	115407014	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	128272655	128272877	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	90176050	90176272	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	28385664	28385886	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	57776047	57776269	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	71186457	71186679	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	108747436	108747658	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	80214874	80215096	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	68125675	68125897	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
18	658160	658382	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
21	46129868	46130090	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	98562346	98562568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	203273521	203273743	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2	207159147	207159369	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	224699208	224699430	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	125006229	125006451	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	190043846	190044068	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	48887192	48887414	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	107550036	107550258	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
6	148497006	148497228	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	96029660	96029882	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	128538148	128538370	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	150581349	150581571	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	151897573	151897795	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	2254644	2254866	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	21909641	21909863	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	102667378	102667600	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	139000291	139000513	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	108519192	108519414	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	3326598	3326820	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
13	71385844	71386066	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	73607998	73608220	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	58159699	58159921	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	61090891	61091113	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	21276507	21276729	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	818390	818612	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	43187677	43187899	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	180320377	180320599	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	94988102	94988324	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	114825116	114825338	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	118301955	118302177	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	112503757	112503979	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
5	115084782	115085004	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	149846984	149847206	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
8	28301835	28302057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	28552459	28552681	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	39808301	39808523	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	104385758	104385980	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	71564415	71564637	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	67179097	67179319	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	94018977	94019199	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
15	78439472	78439694	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	54373105	54373327	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	45533794	45534016	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
19	51783633	51783855	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
21	10428467	10428689	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	33007345	33007567	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	27434703	27434925	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	22301281	22301503	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2	25051667	25051889	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2	167966383	167966605	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	25335502	25335724	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	57764590	57764812	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	83808499	83808721	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	53078686	53078908	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
5	55074475	55074697	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	61609213	61609435	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
6	20371145	20371367	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	29419217	29419439	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	110724576	110724798	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	105907351	105907573	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	79885935	79886157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	114896072	114896294	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	49684501	49684723	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	132188278	132188500	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	12830595	12830817	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	70562005	70562227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	29865104	29865326	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	39493539	39493761	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	110363251	110363473	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	112862314	112862536	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	178247290	178247512	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	8851173	8851395	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	135741613	135741835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	176079518	176079740	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	57978101	57978323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	424873	425095	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
5	90290603	90290825	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	56085788	56086010	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	8976151	8976373	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	26450011	26450233	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	67777606	67777828	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	143409570	143409792	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	145536014	145536236	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
13	52600779	52601001	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	69684017	69684239	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	2790172	2790394	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	16162763	16162985	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	47828481	47828703	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	89666925	89667147	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	52443871	52444093	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	6618822	6619044	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	8427563	8427785	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	44047970	44048192	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	115153298	115153520	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	54351931	54352153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	74004330	74004552	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
3	5853564	5853786	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	18755023	18755245	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	194051488	194051710	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	34972708	34972930	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	152288499	152288721	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	101685810	101686032	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	111130019	111130241	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	129556317	129556539	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	127141705	127141927	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	11983548	11983770	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	99311959	99312181	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	59989984	59990206	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	12632446	12632668	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	74773483	74773705	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	25783281	25783503	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
17	55945468	55945690	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	73781500	73781722	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
19	2579507	2579729	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	180491204	180491426	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	143614876	143615098	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	159092397	159092619	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	52418967	52419189	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	157039246	157039468	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	96744158	96744380	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	140137430	140137652	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	142641045	142641267	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	67293337	67293559	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	93026629	93026851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	69316434	69316656	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	85518050	85518272	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	75339482	75339704	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	10523246	10523468	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	52959872	52960094	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	14236521	14236743	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
18	19314754	19314976	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	37164952	37165174	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	201492354	201492576	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	245803076	245803298	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	373693	373915	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	28639696	28639918	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	31006187	31006409	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	72226564	72226786	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3	128375622	128375844	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	160219563	160219785	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	25958953	25959175	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	56517769	56517991	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	47331137	47331359	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	54693831	54694053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	48836281	48836503	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
8	101456994	101457216	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	128645033	128645255	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	115178459	115178681	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	52369280	52369502	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	43652411	43652633	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	23537537	23537759	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	3237728	3237950	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	42779967	42780189	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Y	14417270	14417492	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	74916168	74916390	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	109465874	109466096	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	168623930	168624152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	83983725	83983947	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	119805396	119805618	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
3	194958862	194959084	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	72520207	72520429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	140164668	140164890	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
5	79969097	79969319	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	101391417	101391639	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	115163560	115163782	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	39429787	39430009	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	81480721	81480943	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
10	13170565	13170787	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	91001565	91001787	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	59300802	59301024	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	86160490	86160712	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	11875614	11875836	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	37313792	37314014	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	17765902	17766124	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	35613962	35614184	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	40801830	40802052	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	27669459	27669681	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
1	206820503	206820725	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	29118097	29118319	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2	173655377	173655599	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	195207905	195208127	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
2	239298967	239299189	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
3	41066078	41066300	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	159599668	159599890	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
5	82380989	82381211	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	58182870	58183092	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
7	34140393	34140615	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	70301315	70301537	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	129912280	129912502	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	150641172	150641394	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	151921764	151921986	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
8	30069470	30069692	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	44408245	44408467	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
10	96494471	96494693	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	128831930	128832152	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
12	27165893	27166115	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	62087638	62087860	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
14	91350143	91350365	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	45399803	45400025	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	69454565	69454787	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	76029496	76029718	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	45912478	45912700	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22	38708373	38708595	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	32529984	32530206	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	46023267	46023489	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	234835930	234836152	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	157748979	157749201	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	78150666	78150888	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	189996198	189996420	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	148205668	148205890	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
6	28577633	28577855	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	159289566	159289788	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
7	56859298	56859520	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	100465865	100466087	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
11	66104426	66104648	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
12	77001992	77002214	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
12	87124081	87124303	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	89083526	89083748	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
15	64900148	64900370	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	74776534	74776756	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	53483813	53484035	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	75553855	75554077	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	10255057	10255279	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	39777435	39777657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	73536569	73536791	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	52153021	52153243	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	37182809	37183031	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	154786014	154786236	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
1	173265005	173265227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	181737377	181737599	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	191493983	191494205	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	192709572	192709794	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	3601531	3601753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	104586319	104586541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	127124398	127124620	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	70515413	70515635	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	79234430	79234652	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	4196064	4196286	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	129820877	129821099	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	43279344	43279566	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	139894933	139895155	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	50016459	50016681	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	86107729	86107951	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	119618525	119618747	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	119988207	119988429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	24362973	24363195	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	38920925	38921147	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	51033673	51033895	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
13	75789117	75789339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	64527266	64527488	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
14	72441618	72441840	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	44203388	44203610	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	52723799	52724021	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
X	30894653	30894875	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
1	15234000	15234222	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	60825921	60826143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	203275670	203275892	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
1	243617703	243617925	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	195840318	195840540	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	119338631	119338853	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	132980471	132980693	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
5	126960466	126960688	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	144627102	144627324	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	8612517	8612739	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	41736494	41736716	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
